caption,mean,precision,votes,not_funny,somewhat_funny,funny
"It look like wordplay, Watson, not horseplay!",1.0970873786407767,0.03240051065888945,103,94,8,1
"There are enough letters, Watson.  It’s ‘Holmes’ not ‘Homes!’”

Robert Van Brocklin,
Portland, Ore",1.0970873786407767,0.029315962918813478,103,93,10,0
A school for children? It's elementary!,1.096774193548387,0.037651101620759055,93,86,5,2
"Deerstalker wearer, 6 letters, first letter is an “h” and you really think the answer is hunter?",1.096774193548387,0.03440714115645382,93,85,7,1
"But ""ELEMENTARY"" has TEN letters, Watson!",1.096774193548387,0.030823647932448732,93,84,9,0
"Give me a clue, Please.",1.096774193548387,0.03440714115645382,93,85,7,1
I can solve crimes but I cannot solve these blasted crossword puzzles.,1.096774193548387,0.030823647932448732,93,84,9,0
What is 15 Down? I don’t have a clue!,1.096774193548387,0.03440714115645382,93,85,7,1
"Can you help me come up with a 4 letter word
that means bum?",1.096774193548387,0.030823647932448732,93,84,9,0
"Ten across, Watson.  'The game is ...?' Five letters.""",1.096774193548387,0.03440714115645382,93,85,7,1
"A ten-letter word for basic, my dear Watson.",1.096774193548387,0.030823647932448732,93,84,9,0
"My dear, Watson, I do feel the force. The word is: Qi!",1.096774193548387,0.037651101620759055,93,86,5,2
I am sure I will succeed in solving this where others have failed!,1.096774193548387,0.03440714115645382,93,85,7,1
"Ten letters… starting with E, ending with Y",1.096774193548387,0.03440714115645382,93,85,7,1
"Watson was here, and now he's looking at you.",1.096774193548387,0.03440714115645382,93,85,7,1
No wonder that the maker of this crossword is murdered!,1.096774193548387,0.03440714115645382,93,85,7,1
What’s a six letter word for nearsighted starting with MY?,1.0963855421686748,0.04061841173803172,83,77,4,2
"The word ""elementary"" is not here, Watson, you're a communist and I despise you.",1.0963855421686748,0.03259046872291919,83,75,8,0
"Elementary my dear Watson, unreadable, unbritish NYT puzzles, .",1.0963855421686748,0.03259046872291919,83,75,8,0
"Ok,ok - it has four letters and is right under my damn",1.0963855421686748,0.03259046872291919,83,75,8,0
"Confound it, Watson.  What's a three-letter word for ""deerstalker""?",1.0963855421686748,0.036823864705512965,83,76,6,1
What a novel mystery…,1.0963855421686748,0.036823864705512965,83,76,6,1
Six letters for stupid!,1.0963855421686748,0.03259046872291919,83,75,8,0
"No, elementary won't fit. Too many letters, my dear Watson.",1.0963855421686748,0.03259046872291919,83,75,8,0
"Silence, Watson. There's got to be a clue here somewhere.",1.0963855421686748,0.036823864705512965,83,76,6,1
"Damnit! 5 letters, beginning with H, ending in D?",1.0963855421686748,0.03259046872291919,83,75,8,0
This crossword puzzle is harder than the one in the NY  Times!,1.0963855421686748,0.03259046872291919,83,75,8,0
"Doctor, six letters Watson?""",1.0963855421686748,0.036823864705512965,83,76,6,1
Egads! I think I found a clue!,1.0963855421686748,0.03259046872291919,83,75,8,0
"Fourteen letters, two words, infamous hack detective recently released into public domain — hey, wait just a minute!",1.0963855421686748,0.04408756890996172,83,78,2,3
"The clues are very interesting, they're pointing to you as the suspect.",1.0963855421686748,0.03259046872291919,83,75,8,0
Do you know a detective who has an 8 letter first name and a nemesis named Moriarty?,1.0963855421686748,0.036823864705512965,83,76,6,1
"Watson, it seems the killer likes to write across AND down!",1.0963855421686748,0.036823864705512965,83,76,6,1
I KNOW HOW TO SPELL ELEMENTRY!,1.0963855421686748,0.03259046872291919,83,75,8,0
Moriarty gets me,1.0963855421686748,0.04061841173803172,83,77,4,2
He does the puzzle in ink. Invisible ink!,1.0963855421686748,0.03259046872291919,83,75,8,0
"Best Sleuth, ""POIROT""!",1.0961538461538463,0.029047715018613855,104,94,10,0
"We need a 10 letter word for basic, essential, or fundamental, my dear Watson.",1.0961538461538463,0.03488814616133713,104,96,6,2
"Early learning...ten letters, my dear Watson",1.0961538461538463,0.03488814616133713,104,96,6,2
"This is not elementary, my dear Watson, it's French!",1.0961538461538463,0.029047715018613855,104,94,10,0
"Watson, have you considered the NY Times Mini?",1.095890410958904,0.03980729628804269,73,67,5,1
"Watson, the game is not a foot!",1.0957446808510638,0.034054704991984645,94,86,7,1
Watson! Some scoundrel  is attempting to rip off my signature plaid!,1.0957446808510638,0.030511347605209665,94,85,9,0
"Join us.  Hopefully,you can bring that bull friend too.",1.0957446808510638,0.034054704991984645,94,86,7,1
The game is across.,1.0957446808510638,0.030511347605209665,94,85,9,0
"Elementary, my dear Watson, is spelled with only one L.",1.0957446808510638,0.034054704991984645,94,86,7,1
"Sir, it's only a crossword…",1.0957446808510638,0.03726262915437227,94,87,5,2
"Damn, you're right - what about ""alimentary"" then?",1.0957446808510638,0.03726262915437227,94,87,5,2
Someone has filled in 26 Across with a black marker!! Who would do such a thing??,1.0957446808510638,0.030511347605209665,94,85,9,0
10 letters; ends in Y. It's...,1.0957446808510638,0.030511347605209665,94,85,9,0
Oona is the likely suspect.,1.0957446808510638,0.030511347605209665,94,85,9,0
"Dr. Watson, the trouble with crosswords, is that they never use my 
cross words.",1.0957446808510638,0.034054704991984645,94,86,7,1
"It looks like they've resorted to invisible ink...""



Tracy Brown San Rafael, C",1.0957446808510638,0.034054704991984645,94,86,7,1
"Five down, ten letters, 'Pertaining to the periodic table.'",1.0952380952380953,0.04014834661370255,84,78,4,2
"Watson; Two words, seven letters. A question parents ask their male child.",1.0952380952380953,0.036400934097480735,84,77,6,1
"12 across: early school...elementary, my dear Watson!",1.0952380952380953,0.03180702321771778,105,96,8,1
"Darn, it's cryptic...""Who knows, 'what's on' Sherlock's cases?",1.0952380952380953,0.032220587681236826,84,76,8,0
I was right! This is the paper version of the Rubik’s cube!,1.0952380952380953,0.03712124852793618,105,98,4,3
My name is not Benedict Timothy Carlton Cumberbatch !,1.0952380952380953,0.03712124852793618,105,98,4,3
"A ten-letter word for ‘simple,’ my dear Watson.",1.0952380952380953,0.03456641302077236,105,97,6,2
"Watson, what's a six letter word that means ""licensed medical professional""?",1.0952380952380953,0.02878431070604705,105,95,10,0
"If Professor Moriarty thinks he can stump me with this, then he’s clueless!",1.0952380952380953,0.036400934097480735,84,77,6,1
I think 35-across is W-A-T-S-O-N,1.0952380952380953,0.036400934097480735,84,77,6,1
"Easy Watson! Five down - clue, ‘this card is a dud even if it wins!’

Answer surely is TRUMP.",1.0952380952380953,0.036400934097480735,84,77,6,1
The puzzle’s ‘Critical Race Theory’ title provided no help.,1.0952380952380953,0.032220587681236826,84,76,8,0
It’s element-A-R-Y my dear Watson!,1.0952380952380953,0.04014834661370255,84,78,4,2
"I am a brain, not an answer key! ... Have you tried searching Google?",1.0952380952380953,0.02878431070604705,105,95,10,0
"Watson, I need a 10 letter word that means fundamental.",1.0952380952380953,0.03456641302077236,105,97,6,2
"Ten-letter word, and the clue is, 'exceedingly simple or easily understood'...",1.0952380952380953,0.036400934097480735,84,77,6,1
"B across is Baker Street, you dummy, P down is Pipe,
You missed the obvious, W is Watson, S is sleuth,
D is Deerstalker Hat, 
and I is you are an imbecile.",1.0952380952380953,0.036400934097480735,84,77,6,1
"Watson! Six letters, famous detective,
Poirot?",1.0952380952380953,0.036400934097480735,84,77,6,1
This has got Moriarity’s handiwork all over it!,1.0952380952380953,0.03180702321771778,105,96,8,1
"Watson, Professor Plum in the Conservatory,4 letters?",1.0952380952380953,0.036400934097480735,84,77,6,1
4 letter word - what will the name Harry be linked to in 2024?,1.0952380952380953,0.036400934097480735,84,77,6,1
Ten letters meaning basic? Holmes—help me!,1.0952380952380953,0.036400934097480735,84,77,6,1
Six-letter word for 'Partner in crime'. I have no clue.,1.0952380952380953,0.02878431070604705,105,95,10,0
"By the letter of the law, 10 down is GUILTY.",1.0952380952380953,0.02878431070604705,105,95,10,0
"For the last time, I’d don’t care if we’re late for dinner, Watson! I won’t move until this is solved.",1.0952380952380953,0.036400934097480735,84,77,6,1
"Elementary, Dr Watson. The answer to 4 across is “elementary.”",1.0947368421052632,0.03370939707864364,95,87,7,1
"Dude, take it easy, it's just a game",1.0947368421052632,0.03370939707864364,95,87,7,1
"A nine-letter word for 'nemesis' is 'Moriarity"", not 'adversary'!",1.0947368421052632,0.03370939707864364,95,87,7,1
Wouldn't have a clue,1.0947368421052632,0.03370939707864364,95,87,7,1
"Elementary, my dear Watson. Wait, no. It can't be.",1.0947368421052632,0.03688207718037517,95,88,5,2
"W-A-T-S-O-N. Watson, I got it",1.0947368421052632,0.03980266049992932,95,89,3,3
I just can’t get this clue.  Four letters—‘helps to solve a problem.’ ”,1.0947368421052632,0.03370939707864364,95,87,7,1
What’s a 10 letter word that starts with “e” and ends in “y” and means “simple” my dear Watson?,1.0947368421052632,0.030205285724061372,95,86,9,0
"4 down:
“E-L-E-M-E -N-T-A-R-Y
my dear Watson”",1.0947368421052632,0.030205285724061372,95,86,9,0
"Ten-letter word that means primary, basic, and fundamental.",1.0947368421052632,0.03688207718037517,95,88,5,2
My dear Watson…It appears I can’t read.,1.0947368421052632,0.03688207718037517,95,88,5,2
"Obviously used to prefix Sherlock (2,4)",1.0947368421052632,0.03370939707864364,95,87,7,1
"-E-N-T-A-R...Hey! That's not ""elementary,"" my dear Watson!",1.0947368421052632,0.03370939707864364,95,87,7,1
"Unless you can help me find a 10 letter word for ""simple,"" do keep quiet, Doctor Watson!",1.0947368421052632,0.030205285724061372,95,86,9,0
"Aha, I see where you've gone wrong. 
34 Down, that's H O L M E S, not W A T S O N!",1.0947368421052632,0.03370939707864364,95,87,7,1
"What is a 10 letter word, beginning with an E and ending with a y, my dear Watson?",1.0947368421052632,0.03370939707864364,95,87,7,1
"I need a 6 letter word, starts with W ends with N.",1.0947368421052632,0.03370939707864364,95,87,7,1
Hot cross buns!,1.0947368421052632,0.030205285724061372,95,86,9,0
"Plagiarism, Watson!
They've exactly copied last week's
New York Times Crossword!!",1.0945945945945945,0.034252578598678016,74,67,7,0
"Six across is wrong, Watson. Sherlock Holmes uses INDUCTION not DEDUCTION  to solve crime.",1.0945945945945945,0.03928705114416442,74,68,5,1
Obviously. the butler did it.,1.0945945945945945,0.0437459213475927,74,69,3,2
Is this the puzzle you were talking about?,1.0945945945945945,0.0437459213475927,74,69,3,2
I can’t seem to get 6 down – Sherlock Holmes devoted friend. There must be another clue!,1.0945945945945945,0.0437459213475927,74,69,3,2
Are you telling me this is not how we look at clues?,1.0945945945945945,0.03928705114416442,74,68,5,1
"‘Precious hunter ahead?’ 4 and 7 letters?
It’s elementary, Watson!",1.0943396226415094,0.03151833672939173,106,97,8,1
That’s not going to help.,1.0943396226415094,0.03425054845552818,106,98,6,2
"A food canal?”
“Alimentary, Watson.",1.0943396226415094,0.03425054845552818,106,98,6,2
"Ten-letter word starting with an E, my dear Watson",1.0943396226415094,0.03151833672939173,106,97,8,1
Egad...I may have found a clue!,1.0943396226415094,0.03151833672939173,106,97,8,1
Not a clue...,1.0941176470588236,0.03185897413582724,85,77,8,0
What’s an 8-letter word for a tree that bears a tart yellow fruit?,1.0941176470588236,0.03968902017716189,85,79,4,2
"Elementary,"" my dear Watson; you’ve misspelled it",1.0941176470588236,0.03598758505103164,85,78,6,1
"Bloody Rot! ""Sherlock"" is NOT Elizabeth Holmes great-grandfather!   You can't believe anything that Irene Adler claims. I mean, can you imagine me related to that ""genius""?",1.0941176470588236,0.03598758505103164,85,78,6,1
"Elementary my dear Watson, this is not a Wordle",1.0941176470588236,0.03598758505103164,85,78,6,1
"Watson, you missed nine across.",1.0941176470588236,0.03598758505103164,85,78,6,1
"Ten letters, Watson. Starts with 'e.'",1.0941176470588236,0.03968902017716189,85,79,4,2
"Ridiculous hat, 11 letters? That dastardly Moriarty!",1.0941176470588236,0.03598758505103164,85,78,6,1
"A 10 letter word meaning easy,obvious and “facile”.Watson, I don’t have a clue!",1.0941176470588236,0.03598758505103164,85,78,6,1
"How do you spell widget, Dr. Watson?",1.0941176470588236,0.03598758505103164,85,78,6,1
"Four down? It's ""elementary,"" my dear Watson.",1.0941176470588236,0.03598758505103164,85,78,6,1
"""Does elementary have one 'l' or two?""",1.0941176470588236,0.03968902017716189,85,79,4,2
"Come now Watson, ""basic,"" a syn....",1.0941176470588236,0.03185897413582724,85,77,8,0
"Not now Watson, I’m trying to scan this blasted QR code",1.0941176470588236,0.03968902017716189,85,79,4,2
E...L...E...M...E...N...,1.0941176470588236,0.03598758505103164,85,78,6,1
"Watson, who is this Santos? Is that a word or just a big lie",1.0941176470588236,0.03598758505103164,85,78,6,1
"You expect me to find an actual clue here??  My good man, this is a Will Shortz crossword!!!",1.0941176470588236,0.03598758505103164,85,78,6,1
"How many damn times do I need to tell you,Watson? It's E-L-E-M-E-T-A-R-Y!",1.0941176470588236,0.03598758505103164,85,78,6,1
Objects in the mirror are closer than they appear,1.0941176470588236,0.03598758505103164,85,78,6,1
"An incomplete New York Times Cryptic, Watson.  Even if our victim's life was spared by our suspect, they never would have finished it!",1.0941176470588236,0.03185897413582724,85,77,8,0
"It's ten letters Watson, ending in a 'Y'",1.09375,0.03650920636117426,96,89,5,2
Child’s play simplified. Ten letters. Help me out Watson.,1.09375,0.033371003933186844,96,88,7,1
"Watson, 5 letters, ""The game is...""",1.09375,0.02990527809425515,96,87,9,0
"The culprit becomes clearer, Watson!",1.09375,0.02990527809425515,96,87,9,0
"I never said 26 down was ""Elementary!"" 
That was you, my dear Watson.",1.09375,0.02990527809425515,96,87,9,0
Aha! The culprit must be at Eton. That keeps popping up . . .,1.09375,0.02990527809425515,96,87,9,0
"To fill in 23 across, we must first eliminate the impossible then whatever remains, no matter how improbable, must be the ""Greatest Fictional Detective"" of all time. For some reason the first letter seems to be a ""P"" so improbably they messed up.",1.09375,0.02990527809425515,96,87,9,0
